Grid_ID,Temperature_Difference_Mid_Century,Temperature_Difference_End_of_Century
44593,1.4346008,4.8440247
44594,1.478241,4.8580017
44595,1.4324036,4.8077087
44596,1.4485168,4.769043
44597,1.4154053,4.6911316
44598,1.3321228,4.560791
44599,1.3097534,4.5829163
44600,1.3479614,4.5195923
44601,1.2882385,4.3958435
44602,1.3240662,4.3699646
44603,1.3909912,4.2820435
44604,1.4007263,4.080078
44605,1.3225403,3.8753357
44606,1.1660461,3.2535095
44607,1.1351929,3.3883362
44608,1.111023,3.4517822
44609,1.1117554,3.4795532
44610,1.1080933,3.455902
44611,1.066925,3.4073792
44612,1.0305481,3.3969421
44613,1.0183105,3.3882446
44614,1.0031433,3.3461304
44615,0.9916687,3.2960205
44616,1.027832,3.2697754
44617,1.0660706,3.286499
44618,1.034729,3.3179626
44619,0.9875183,3.2583313
44620,0.99432373,3.314331
44621,1.0809021,3.6575928
44622,1.3131104,4.5230103
44623,1.3034668,4.523987
44624,1.0158386,4.1644287
44625,0.49212646,3.8042297
44626,0.35458374,3.903839
44627,0.5233154,4.096924
44628,0.64938354,4.115509
44629,0.9937134,4.333618
44630,1.1679993,4.3272705
44631,1.1825867,4.310425
44632,1.0915833,4.0202026
44633,1.1819458,3.8444824
44634,1.1288757,3.7094421
44635,1.0973206,3.4681091
44636,1.0515137,3.3590393
44637,1.0270386,3.245819
44638,1.0229187,3.2105713
44639,1.0167542,3.2316284
44640,1.0024414,3.2237244
44641,0.97784424,3.1732483
44642,0.9390259,3.1113281
44643,0.92041016,3.0854187
44644,1.0346375,3.208191
44645,1.2722778,3.4726868
44646,1.1499329,3.3292847
44647,1.1434937,3.3082886
44648,1.0682068,3.2998962
44649,1.027008,3.409027
44650,1.0473328,3.5144348
44651,1.2566223,3.7407532
44652,1.4370422,3.8198853
44653,1.5046692,3.7381897
44654,1.3223877,3.625
44655,1.0145264,3.6491394
44656,0.87677,3.6079712
44657,0.82144165,3.0538635
44658,0.8708801,2.7106323
44659,0.89230347,2.6860352
44660,0.90756226,2.8955078
44661,0.95562744,3.2647705
44662,1.1816711,3.3591003
44663,1.0263977,2.7262268
44664,1.0082397,2.5808716
44665,1.0165405,2.5668335
44666,1.0187073,2.5580444
44667,1.016571,2.5317383
44668,1.0237427,2.5276794
44669,1.0346985,2.538086
44670,1.0619507,2.5256348
44671,1.0990295,2.5290527
44672,1.0961609,2.5965881
44673,1.0887756,2.6958008
44674,1.0922852,2.6983643
44675,1.098175,2.626007
44676,1.0979614,2.613556
44677,1.1074829,2.6582031
44678,1.0993652,2.670105
44679,1.0700684,2.638977
44680,1.063385,2.6461792
44681,1.063446,2.6742249
44682,1.0399475,2.6749573
44683,1.0310364,2.684967
44684,1.0429993,2.7156677
44685,1.0341187,2.7266235
44686,1.0098877,2.7260437
44687,1.0054626,2.752777
44688,1.0004883,2.7732544
44689,0.9736023,2.7549438
44690,0.95944214,2.749817
44691,0.96170044,2.7705383
44692,0.96829224,2.782074
44693,0.9746399,2.7813416
44694,0.98153687,2.7982178
44695,0.9812927,2.818695
44696,0.9795227,2.8200073
44697,0.9830322,2.822876
44698,0.9866028,2.8451538
44699,0.9863281,2.8653564
44700,0.9866333,2.8840942
44701,0.9862671,2.8919983
44702,0.9786072,2.8840027
44703,0.97250366,2.8701172
44704,0.96865845,2.8663635
44705,0.95996094,2.8701172
44706,0.9503174,2.8683777
44707,0.9461975,2.8724365
44708,0.94451904,2.8865662
44709,0.94641113,2.8982239
44710,0.9485779,2.9022522
44711,0.9546814,2.9144897
44712,0.9690552,2.9360352
44713,0.9817505,2.955841
44714,0.98565674,2.9678955
44715,0.9866028,2.9697266
44716,0.9855652,2.9753723
44717,0.98379517,2.9927673
44718,0.9841919,3.0054626
44719,0.9844971,3.0066833
44720,0.9807434,3.0151978
44721,0.97180176,3.0253906
44722,0.96606445,3.027588
44723,0.95925903,3.0253906
44724,0.95062256,3.0234985
44725,0.9442749,3.0231934
44726,0.9416504,3.0296936
44727,0.93292236,3.035675
44728,0.9257202,3.0368652
44729,0.92529297,3.0429382
44730,0.92337036,3.0576477
44731,0.9104004,3.0612183
44732,0.8998108,3.0544128
44733,0.89489746,3.0545044
44734,0.8857422,3.0581665
44735,0.8685913,3.0578918
44736,0.85028076,3.0639954
44737,0.8333435,3.0738525
44738,0.81936646,3.0766907
44739,0.8129883,3.0783691
44740,0.80963135,3.0851135
44741,0.8055115,3.0835876
44742,0.8016052,3.0777588
44743,0.7909241,3.0774841
44744,0.7761841,3.0702515
44745,0.7638855,3.0639648
44746,0.7585449,3.0683594
44747,0.74832153,3.071106
44748,0.7387085,3.0730286
44749,0.7356262,3.0854187
44750,0.72994995,3.0902405
44751,0.71621704,3.0812073
44752,0.7055359,3.080719
44753,0.691803,3.0852356
44754,0.6765747,3.0812378
44755,0.65997314,3.0778503
44756,0.6434326,3.0819702
44757,0.6270752,3.0848389
44758,0.6145325,3.0928955
44759,0.6084595,3.1095276
44760,0.594635,3.122528
44761,0.57388306,3.1033936
44762,0.55148315,3.0745544
44763,0.53482056,3.0480042
44764,0.5171509,3.0888977
44765,0.50567627,3.149231
44766,0.4985962,3.1539917
44767,0.48580933,3.143402
44768,0.47555542,3.1603088
44769,0.4761963,3.1767273
44770,0.4885254,3.1804504
44771,0.5013428,3.195465
44772,0.5168457,3.2154236
44773,0.53482056,3.229004
44774,0.5555725,3.258484
44775,0.5715637,3.2890015
44776,0.5828552,3.302002
44777,0.59365845,3.3214111
44778,0.60391235,3.354065
44779,0.6121826,3.3673096
44780,0.6234741,3.3781128
44781,0.63974,3.4021301
44782,0.6576233,3.4180298
44783,0.67715454,3.4099426
44784,0.69989014,3.4435425
44785,0.719574,3.4570312
44786,0.7337036,3.448639
44787,0.75357056,3.4511108
44788,0.7779846,3.4370117
44789,0.7922058,3.3907166
44790,0.79818726,3.33432
44791,0.8015137,3.2848206
44792,0.8009949,3.2349243
44793,0.785553,3.1646423
44794,0.7600403,3.0851135
44795,0.74038696,2.9915466
44796,0.71987915,2.9056396
44797,0.6899719,2.827057
44798,0.66516113,2.763733
44799,0.65582275,2.6997986
44800,0.6440735,2.6302185
44801,0.63687134,2.574524
44802,0.64364624,2.5134277
44803,0.6455078,2.4255676
44804,0.63668823,2.3349915
44805,0.6449585,2.273529
44806,0.6681824,2.2315674
44807,0.6746826,2.1820984
44808,0.6819763,2.1504211
44809,0.71261597,2.1661072
44810,0.7349243,2.2115173
44811,0.7609863,2.2894897
44812,0.8413391,2.4255066
44813,0.92523193,2.5335999
44814,0.9461365,2.5261536
44815,0.9788208,2.535553
44816,1.0865784,2.7581482
44817,1.358429,3.4221497
44818,1.3404236,3.6731873
44819,1.38031,3.9255676
44820,1.4021606,4.138397
44821,1.4121094,4.294159
44822,1.5222473,4.536957
44823,1.6809998,4.621887
44824,1.6473999,4.2170715
44825,1.4458313,3.5321045
44826,1.2026062,2.837738
44827,1.1496887,2.8727722
44828,1.0792847,3.034912
44829,1.0346069,3.0489502
44830,1.0790405,3.092804
44831,1.1289978,3.5813293
44832,1.2942505,3.7374878
44833,1.221405,3.446106
44834,1.0943604,2.9877014
44835,1.008606,2.5613403
44836,1.04599,2.624115
44837,1.0561218,2.7024841
44838,1.0470886,2.7338257
44839,1.0496826,2.729126
44840,1.0753174,2.71521
44841,1.0574646,2.728241
44842,1.0509338,2.7824097
44843,1.051178,2.7936401
44844,1.0851746,2.7922668
44845,1.1236572,2.8266907
44846,1.1365051,2.8379517
44847,1.1022949,2.774109
44848,1.0645447,2.7456665
44849,1.0619812,2.8527222
44850,1.0705566,2.9831543
44851,1.1557007,3.1748047
44852,1.1387024,2.947052
44853,1.1002808,2.7094116
44854,1.073761,2.5401
44855,1.0718689,2.5053406
44856,1.0567322,2.4767761
44857,1.0462952,2.4701233
44858,1.0609436,2.481018
44859,1.0732727,2.4674072
44860,1.067749,2.4358215
44861,1.061676,2.4205627
44862,1.0684204,2.407959
44863,1.0712891,2.377777
44864,1.0711975,2.3483276
44865,1.0740051,2.331482
44866,1.08078,2.3218079
44867,1.087677,2.3020935
44868,1.0969543,2.2886658
44869,1.0993958,2.2751465
44870,1.0967712,2.2543945
44871,1.0854797,2.2219849
44872,1.0703125,2.187561
44873,1.0626221,2.1593933
44874,1.0667114,2.1418152
44875,1.0638428,2.1192627
44876,1.0556946,2.0993958
44877,1.0517273,2.0808716
44878,1.0466003,2.0552673
44879,1.0458984,2.0347595
44880,1.0525513,2.0308838
44881,1.0514526,2.019806
44882,1.0438232,1.9955139
44883,1.0440979,1.9754028
44884,1.0466309,1.9744263
44885,1.0436401,1.9770813
44886,1.0527039,1.9935303
44887,1.0666199,2.0174866
44888,1.0667725,2.0203857
44889,1.0726318,2.0256042
44890,1.0895996,2.0504456
44891,1.0917664,2.074768
44892,1.0890808,2.0851135
44893,1.1030884,2.1065063
44894,1.1118164,2.1471863
44895,1.1076965,2.1857605
44896,1.1164246,2.2288818
44897,1.133667,2.2844849
44898,1.1434021,2.3422852
44899,1.161499,2.392273
44900,1.1871338,2.441986
44901,1.2094727,2.511444
44902,1.2398682,2.5911865
44903,1.2758179,2.674591
44904,1.295044,2.7582397
44905,1.3232422,2.8665466
44906,1.3770142,3.0121155
44907,1.4317932,3.1661377
44908,1.4621277,3.3016663
44909,1.4541321,3.4298706
44910,1.3930054,3.499176
44911,1.1874084,3.5073547
44912,1.2417297,3.7222595
44913,1.3499756,3.8970642
44914,1.3645935,3.9438782
44915,1.3884888,3.9994202
44916,1.4454956,4.1109924
44917,1.5090332,4.213318
44918,1.5209656,4.3150024
44919,1.5423889,4.4035645
44920,1.5536804,4.466614
44921,1.5180969,4.5088806
44922,1.4803772,4.466034
44923,1.4558105,4.4098206
44924,1.4226685,4.3491516
44925,1.3961182,4.2612915
44926,1.3683472,4.130768
44927,1.290802,3.9888
44928,1.3907776,4.1054993
44929,1.3429565,4.0210876
44930,1.3169861,3.9590454
44931,1.3172302,3.9910583
44932,1.3556519,4.0653687
44933,1.3608398,4.082489
44934,1.3860168,4.081238
44935,1.3620605,4.08197
44936,1.3859863,4.0401917
44937,1.4045105,4.067108
44938,1.4990845,4.244995
44939,1.5553284,4.318878
44940,1.5097351,4.256256
44941,1.4363403,4.190094
44942,1.4382629,4.1932373
44943,1.3995972,4.151367
44944,1.3418579,4.139099
44945,1.2729187,4.028015
44946,1.1850281,3.8233643
44947,1.2062378,3.74115
44948,1.3500061,3.862732
44949,1.5994568,4.191681
44950,1.701355,4.317688
44951,1.6716003,4.253418
44952,1.616333,4.2137756
44953,1.6188049,4.314026
44954,1.6499634,4.4495544
44955,1.6541748,4.455902
44956,1.644867,4.414978
44957,1.6554565,4.372284
44958,1.6615295,4.325531
44959,1.6314392,4.2365417
44960,1.511261,4.1054077
44961,1.4307251,3.998993
44962,1.3740845,3.989624
44963,1.3057861,4.0018616
44964,1.2492371,3.9880066
44965,1.2201538,3.9768677
44966,1.2433167,3.9447327
44967,1.2751465,3.7814636
44968,1.1855469,3.2015686
44969,1.1140137,2.9578552
44970,1.1125488,3.0697937
44971,1.1324463,3.4014282
44972,0.9812012,3.52063
44973,1.0635681,3.8351746
44974,1.2394409,4.27536
44975,1.3536682,4.5528564
44976,1.4443054,4.7325134
44977,1.4606934,4.8011475
44978,1.5298767,4.8959656
44979,1.5055542,4.8842163
44980,1.4805603,4.8399353
44981,1.4763184,4.743744
44982,1.4659729,4.69989
44983,1.4386902,4.7001343
44984,1.4138184,4.5964966
44985,1.364502,4.474823
44986,1.305481,4.312378
44987,1.3388672,4.2578735
44988,1.355896,4.0899353
44989,1.3283081,3.8659363
44990,1.1492615,3.2627869
44991,1.1184387,3.1620178
44992,1.1254272,3.3127441
44993,1.1493225,3.4325562
44994,1.138092,3.4530945
44995,1.1048584,3.425476
44996,1.0839539,3.398407
44997,1.0854187,3.3815002
44998,1.0514221,3.3262634
44999,1.018158,3.2713318
45000,1.0402222,3.2704163
45001,1.0369263,3.30307
45002,0.9100647,3.2788696
45003,0.80096436,3.1958008
45004,0.8635254,3.2959595
45005,0.9652405,3.662201
45006,1.1603088,4.5578613
45007,1.069519,4.475525
45008,0.8044739,4.108368
45009,0.39648438,3.8170166
45010,0.27600098,3.8108826
45011,0.3657837,3.8809204
45012,0.5722656,4.081665
45013,0.9314575,4.421356
45014,1.1336975,4.600769
45015,1.213501,4.6289062
45016,1.1879883,4.562195
45017,1.2066956,4.303467
45018,1.2388916,4.034485
45019,1.4195251,4.1044617
45020,1.322113,3.983551
45021,1.0078125,3.4363098
45022,0.94473267,3.2917786
45023,0.96780396,3.2609863
45024,0.99539185,3.253418
45025,0.9718628,3.2216797
45026,0.9421997,3.2019043
45027,0.9595032,3.2355652
45028,0.98147583,3.4073486
45029,1.1775818,3.4369202
45030,1.1953735,3.3538208
45031,1.204895,3.5005798
45032,1.2507935,3.4022827
45033,1.3373108,3.5522766
45034,1.3630676,3.7364197
45035,1.4498291,3.9016113
45036,1.6132812,3.995758
45037,1.7026978,3.9869385
45038,1.481842,3.8490295
45039,1.1494141,3.7848206
45040,1.0947571,3.8711853
45041,1.0756531,3.634369
45042,0.8718567,2.9736023
45043,0.8336792,2.7737732
45044,0.8543091,2.8709106
45045,0.92959595,2.9594421
45046,0.9730835,2.8904724
45047,0.9616699,2.7287598
45048,0.9583435,2.6105652
45049,0.98480225,2.5792236
45050,1.0003357,2.572876
45051,1.0159302,2.5588074
45052,1.0341187,2.546997
45053,1.0550842,2.5654907
45054,1.0751343,2.595642
45055,1.0767517,2.6026611
45056,1.0651245,2.6041565
45057,1.0852966,2.6329346
45058,1.129303,2.671112
45059,1.1243591,2.6559448
45060,1.0899353,2.6469421
45061,1.091156,2.6335754
45062,1.07547,2.611847
45063,1.0446472,2.609436
45064,1.0509033,2.6476746
45065,1.0637817,2.6789856
45066,1.0574951,2.6903992
45067,1.0593262,2.717804
45068,1.0665283,2.7362366
45069,1.0527649,2.7294312
45070,1.0289612,2.7390442
45071,1.019165,2.7618713
45072,1.0035095,2.7674255
45073,0.9760437,2.7542725
45074,0.9638672,2.7700195
45075,0.9752197,2.7944946
45076,0.9844055,2.7977905
45077,0.98172,2.7987976
45078,0.98065186,2.812622
45079,0.9833374,2.8159485
45080,0.988739,2.8199768
45081,0.9972229,2.8309631
45082,0.9999695,2.8368225
45083,0.99942017,2.8358765
45084,1.0068359,2.861084
45085,1.0082397,2.888794
45086,1.0003662,2.8952637
45087,0.9988098,2.8996582
45088,0.99487305,2.9093628
45089,0.9859009,2.9079895
45090,0.97558594,2.898346
45091,0.9722595,2.901245
45092,0.96429443,2.906128
45093,0.9576721,2.9110718
45094,0.9586487,2.9243774
45095,0.97055054,2.9456787
45096,0.9911499,2.9629517
45097,1.0066223,2.9743958
45098,1.0119629,2.9792786
45099,1.0121155,2.975647
45100,1.0153503,2.9794006
45101,1.0222473,2.9943237
45102,1.0242004,3.005005
45103,1.0298462,3.018158
45104,1.0276794,3.0312805
45105,1.0197754,3.038269
45106,1.0137329,3.0381775
45107,1.010315,3.038147
45108,1.001648,3.0353394
45109,0.99142456,3.0257874
45110,0.9895935,3.024994
45111,0.9853821,3.0322266
45112,0.97714233,3.0384521
45113,0.9761658,3.0489502
45114,0.97714233,3.0619507
45115,0.96481323,3.0614624
45116,0.9508667,3.0513306
45117,0.9420166,3.046936
45118,0.93014526,3.0476074
45119,0.9107666,3.048462
45120,0.8904114,3.0520935
45121,0.8735962,3.0524292
45122,0.8640137,3.0555115
45123,0.85961914,3.0629883
45124,0.8566284,3.065277
45125,0.8529053,3.0593872
45126,0.8493042,3.060913
45127,0.8401489,3.0692444
45128,0.825531,3.0613403
45129,0.8104248,3.0575562
45130,0.80270386,3.060852
45131,0.7900696,3.0569763
45132,0.7786865,3.045227
45133,0.7714844,3.0475464
45134,0.7607422,3.0461426
45135,0.74627686,3.0365906
45136,0.7363281,3.038025
45137,0.7279663,3.0429077
45138,0.71362305,3.0305176
45139,0.69973755,3.0254822
45140,0.6899414,3.0351868
45141,0.6748352,3.0277405
45142,0.6581726,3.0144653
45143,0.64486694,3.0349731
45144,0.6319275,3.0395813
45145,0.60180664,3.0216675
45146,0.57717896,2.9849854
45147,0.5517578,2.952179
45148,0.53125,3.0006104
45149,0.515625,3.0884094
45150,0.504364,3.0957336
45151,0.4899292,3.0749512
45152,0.4807129,3.0890198
45153,0.48382568,3.1089478
45154,0.49191284,3.120453
45155,0.5014038,3.1434631
45156,0.51678467,3.1694946
45157,0.53775024,3.187378
45158,0.55599976,3.2135315
45159,0.5718994,3.252594
45160,0.5884094,3.2793274
45161,0.6038513,3.311615
45162,0.61486816,3.3587341
45163,0.62713623,3.3922424
45164,0.6406555,3.4121094
45165,0.6552429,3.449463
45166,0.6693115,3.4759827
45167,0.6861572,3.486847
45168,0.7069092,3.5068054
45169,0.72598267,3.5323486
45170,0.7377014,3.5386047
45171,0.752655,3.5431519
45172,0.76971436,3.540619
45173,0.77978516,3.5176086
45174,0.7892456,3.4715881
45175,0.79953,3.4377747
45176,0.8042908,3.3821716
45177,0.7927246,3.3070068
45178,0.7742615,3.2309875
45179,0.75946045,3.1724548
45180,0.73358154,3.0851135
45181,0.69317627,2.9674683
45182,0.67141724,2.8974
45183,0.6639404,2.85437
45184,0.63900757,2.76828
45185,0.6109619,2.6563416
45186,0.6112366,2.5874634
45187,0.6104126,2.5117493
45188,0.5883789,2.3917236
45189,0.5811157,2.2973633
45190,0.5989075,2.2535706
45191,0.60565186,2.2019958
45192,0.6220398,2.141693
45193,0.66174316,2.131958
45194,0.6860657,2.1721191
45195,0.7203064,2.2532349
45196,0.82141113,2.3876343
45197,0.9194641,2.4976501
45198,0.95077515,2.5262756
45199,1.024292,2.6593628
45200,1.3485718,3.3420105
45201,1.6662292,4.009186
45202,1.7749023,4.4765015
45203,1.7820129,4.6526184
45204,1.7113037,4.66156
45205,1.691864,4.6905823
45206,1.7322083,4.735138
45207,1.7166748,4.4855957
45208,1.5335388,3.9085388
45209,1.2312012,3.0637207
45210,1.1677551,2.805481
45211,1.137146,2.805359
45212,1.0982361,2.8006287
45213,1.0653687,2.7721558
45214,1.0838013,2.8998718
45215,1.1543884,3.163208
45216,1.170166,3.504547
45217,1.2453918,3.347412
45218,1.1316833,3.0986328
45219,1.0342712,2.7230225
45220,1.0423584,2.6898193
45221,1.0565186,2.7147217
45222,1.0596924,2.7419434
45223,1.0561829,2.7470703
45224,1.0651855,2.7312317
45225,1.0742798,2.783966
45226,1.0936279,2.886078
45227,1.0875549,2.9563599
45228,1.0540771,3.024292
45229,1.0566406,3.1122437
45230,1.1044922,3.2691956
45231,1.0665894,3.0481567
45232,1.0533142,2.8252258
45233,1.0533142,2.814148
45234,1.0427246,2.8457336
45235,1.023468,2.7926636
45236,1.0175476,2.6673584
45237,1.02948,2.5734253
45238,1.0450134,2.5434875
45239,1.0501099,2.5387573
45240,1.0520935,2.5397034
45241,1.0571594,2.5387878
45242,1.0654907,2.527954
45243,1.0666809,2.5125427
45244,1.0674133,2.5044556
45245,1.0794678,2.4971313
45246,1.0922546,2.4732666
45247,1.092804,2.4469604
45248,1.0945129,2.440033
45249,1.1048889,2.4389343
45250,1.1139221,2.4205933
45251,1.1222534,2.4006653
45252,1.136322,2.3966064
45253,1.1421509,2.3901672
45254,1.1308289,2.3623962
45255,1.116333,2.3196106
45256,1.1103821,2.2884216
45257,1.1081238,2.2661743
45258,1.1031189,2.2438965
45259,1.09021,2.210266
45260,1.0827942,2.181305
45261,1.0812073,2.1581116
45262,1.0809631,2.1358032
45263,1.0832825,2.117218
45264,1.0870056,2.1064148
45265,1.078186,2.0856323
45266,1.0687866,2.0654602
45267,1.0683594,2.0526733
45268,1.0679321,2.0426025
45269,1.0639343,2.038025
45270,1.0688782,2.0448608
45271,1.0769348,2.0550842
45272,1.0758667,2.0505676
45273,1.0819702,2.0576782
45274,1.0950928,2.0830688
45275,1.0939331,2.0927734
45276,1.0942078,2.0963135
45277,1.1119385,2.1289978
45278,1.1182861,2.1620789
45279,1.1075134,2.1701965
45280,1.1095581,2.1897583
45281,1.118042,2.2426758
45282,1.1148071,2.284912
45283,1.120636,2.317871
45284,1.1414185,2.3717957
45285,1.1554565,2.4320679
45286,1.1736755,2.485321
45287,1.2026062,2.5431213
45288,1.2338562,2.637146
45289,1.255188,2.7193604
45290,1.3015442,2.835083
45291,1.3694153,3.0150452
45292,1.4097595,3.2181091
45293,1.378479,3.28891
45294,1.2871094,3.1942139
45295,1.2303467,3.5608215
45296,1.3219604,3.8176575
45297,1.4325256,3.9616394
45298,1.4821472,4.0427856
45299,1.4973755,4.1365356
45300,1.5527344,4.2521057
45301,1.5924988,4.3341064
45302,1.6258545,4.4192505
45303,1.6167297,4.4740906
45304,1.635498,4.5112915
45305,1.6326904,4.542389
45306,1.6080933,4.5419617
45307,1.5650635,4.484131
45308,1.5289001,4.4296265
45309,1.5198364,4.385803
45310,1.4949036,4.304474
45311,1.4347229,4.182007
45312,1.5512085,4.354004
45313,1.519989,4.287506
45314,1.4892578,4.2469788
45315,1.4924927,4.2448425
45316,1.5150452,4.2908936
45317,1.5370483,4.3059387
45318,1.5427551,4.3088074
45319,1.5509644,4.3020325
45320,1.5709229,4.309662
45321,1.5831299,4.3083496
45322,1.6252136,4.375641
45323,1.643158,4.40744
45324,1.5845032,4.345825
45325,1.5254517,4.2482605
45326,1.5302429,4.1927795
45327,1.529419,4.177643
45328,1.4427795,4.1278076
45329,1.3244934,4.011078
45330,1.2872009,3.8884888
45331,1.3573608,3.8946838
45332,1.4605713,4.0091248
45333,1.6966248,4.345337
45334,1.8175964,4.516968
45335,1.8010254,4.449127
45336,1.7590027,4.4001465
45337,1.7694397,4.485626
45338,1.7736206,4.5670166
45339,1.7589111,4.6013794
45340,1.745575,4.6019287
45341,1.7653809,4.5972595
45342,1.7667236,4.5276184
45343,1.7267151,4.414856
45344,1.6470947,4.2901917
45345,1.5509644,4.1557617
45346,1.4945679,4.1101074
45347,1.4161072,4.078705
45348,1.3240051,4.039917
45349,1.3042908,4.039612
45350,1.366272,4.084839
45351,1.399353,3.8781128
45352,1.2479553,3.2483215
45353,1.1790161,3.0556335
45354,1.2615356,3.4623108
45355,1.104126,3.6135254
45356,1.1438293,3.868225
45357,1.2041016,4.0756836
45358,1.3890381,4.495392
45359,1.4888,4.68219
45360,1.540863,4.824402
45361,1.5164795,4.799988
45362,1.6145935,4.9644775
45363,1.5822754,4.950348
45364,1.5700684,4.88916
45365,1.5483398,4.859833
45366,1.5221863,4.8054504
45367,1.4829102,4.7598267
45368,1.4258728,4.622925
45369,1.4025574,4.482483
45370,1.3286133,4.3250427
45371,1.3065796,4.231018
45372,1.2994995,4.0264587
45373,1.2694702,3.8034058
45374,1.2435608,3.65271
45375,1.1147766,3.106781
45376,1.1144409,3.0884094
45377,1.135315,3.2243652
45378,1.1668701,3.3985596
45379,1.178894,3.4554749
45380,1.1807861,3.420868
45381,1.166565,3.36438
45382,1.1206665,3.3098145
45383,1.0823975,3.2988586
45384,1.0794983,3.3381348
45385,0.96313477,3.3433228
45386,0.72805786,3.2346497
45387,0.41107178,3.1332397
